,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,72.07526588491955,100.0,83.7717908082409,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,131,4.063266975729479,0.0,4.063266975729479,4.063266975729479,2.0737647877522614,72.07526588491955,100.0,83.7717908082409,-3.3902363282359953e-15,100.0,-6.780472656471991e-15
1,74.97273718647764,100.0,85.69647865378623,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,133,4.06215921483097,0.0,4.06215921483097,4.06215921483097,2.0731877000139143,74.97273718647764,100.0,85.69647865378623,-6.44641408256249e-16,100.0,-1.289282816512498e-15
2,72.64822134387352,100.0,84.15750915750915,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,128,3.9262187088274043,0.0,3.9262187088274043,3.9262187088274043,2.002419029700309,72.64822134387352,100.0,84.15750915750915,1.145279783223924e-14,100.0,2.2905595664478475e-14
3,74.64788732394366,100.0,85.48387096774194,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,130,3.9596066967844803,0.0,3.9596066967844803,3.9596066967844803,2.0197912430527314,74.64788732394366,100.0,85.48387096774194,-6.535686243285479e-15,100.0,-1.307137248657096e-14
4,75.52285050348567,100.0,86.05472197705207,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,142,3.5889491350374385,0.0,3.5889491350374385,3.5889491350374385,1.8272643617720523,75.52285050348567,100.0,86.05472197705207,3.887064469140376e-15,100.0,7.774128938280753e-15
5,72.8222109016811,100.0,84.27413411938099,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,135,3.7952114111054507,0.0,3.7952114111054507,3.7952114111054507,1.934311307282877,72.8222109016811,100.0,84.27413411938099,1.2075161306181305e-14,100.0,2.4150322612362604e-14
6,72.15288611544462,100.0,83.82419574082465,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,136,3.874154966198648,0.0,3.874154966198648,3.874154966198648,1.9753413761103007,72.15288611544462,100.0,83.82419574082465,2.5441595568641193e-15,100.0,5.088319113728239e-15
7,70.89005235602095,100.0,82.9656862745098,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,134,3.9005235602094244,0.0,3.9005235602094244,3.9005235602094244,1.9890535309037511,70.89005235602095,100.0,82.9656862745098,-1.2418618855774405e-14,100.0,-2.4837237711548813e-14
8,72.49015748031496,100.0,84.05135520684736,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,143,3.6663385826771653,0.0,3.6663385826771653,3.6663385826771653,1.8674019300664244,72.49015748031496,100.0,84.05135520684736,1.0159197904571602e-14,100.0,2.0318395809143205e-14
9,73.26189882880638,100.0,84.56781245505537,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=3000,
              momentum=0.9, n_iter_no_change=10, nesterovs_momentum=True,
              power_t=0.5, random_state=None, shuffle=True, solver='adam',
              tol=0.0001, validation_fraction=0.1, verbose=False,
              warm_start=False), 'kernel': 'Random Walk'}",1,1,140,3.712932967854473,0.0,3.712932967854473,3.712932967854473,1.8915830900088866,73.26189882880638,100.0,84.56781245505537,-2.473982901288299e-15,100.0,-4.947965802576598e-15
