,Purity,Coverage,Harmonic mean,best parameters,k_segment1,k_segment2,k_tsid,acc,kappa,pr,re,j,p2,c2,h2,homo,comp,v_measure
0,46.342439343785244,100.0,63.33424473664587,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,239,4.834309410352479,0.0,4.834309410352479,4.834309410352479,2.4770283115576013,46.342439343785244,100.0,63.33424473664587,-6.1051561671604335e-15,100.0,-1.221031233432087e-14
1,46.16141386458663,100.0,63.1649799274021,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,256,4.669547802255718,0.0,4.669547802255718,4.669547802255718,2.390588743187092,46.16141386458663,100.0,63.1649799274021,-3.461977871671761e-15,100.0,-6.923955743343522e-15
2,97.50323230460587,99.60039840964149,98.54065852136125,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",38,4,223,10.155239327296249,6.361920833664247,10.155239327296249,10.155239327296249,5.349233390119251,76.28070689375576,99.60039840964149,86.39459917517824,18.035804728730863,94.15506963280616,30.27273759619684
3,99.04995691368364,99.49969631209794,99.27431725534923,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",112,4,241,10.150429291137444,6.098044971500527,10.150429291137444,10.150429291137444,5.34656425781615,73.39879358314242,99.57178650866946,84.50511064685415,17.468722160019738,94.19568251272447,29.47184846076295
4,35.79818820163842,100.0,52.72263006702841,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,204,5.760478522820858,0.0,5.760478522820858,5.760478522820858,2.965657286947984,35.79818820163842,100.0,52.72263006702841,8.368796907026801e-15,100.0,1.6737593814053602e-14
5,43.60668331092759,100.0,60.73071573766984,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,245,5.104666794699443,0.0,5.104666794699443,5.104666794699443,2.619183697601545,43.60668331092759,100.0,60.73071573766984,7.444587198175941e-15,100.0,1.4889174396351882e-14
6,45.63803243628587,100.0,62.673234007403565,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,200,5.921404384245232,0.0,5.921404384245232,5.921404384245232,3.0510342294359374,45.63803243628587,100.0,62.673234007403565,3.23412004601821e-15,100.0,6.46824009203642e-15
7,46.16141386458663,100.0,63.1649799274021,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,256,4.669547802255718,0.0,4.669547802255718,4.669547802255718,2.390588743187092,46.16141386458663,100.0,63.1649799274021,-3.461977871671761e-15,100.0,-6.923955743343522e-15
8,98.3708786133046,99.57556271291553,98.96955486399254,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",65,4,246,10.115259510677415,6.0498450018842025,10.115259510677415,10.115259510677415,5.327052339546055,73.52677746619972,99.57556271291553,84.59123352218538,17.177313673345747,94.16935437929416,29.05478119605466
9,50.964370152225314,100.0,67.51840861633146,"{'window_size': 7, 'majority_vote_degree': 0.9, 'binary_classifier': MLPClassifier(activation='relu', alpha=0.001, batch_size='auto', beta_1=0.9,
              beta_2=0.999, early_stopping=False, epsilon=1e-08,
              hidden_layer_sizes=(7,), learning_rate='constant',
              learning_rate_init=0.4, max_fun=15000, max_iter=100, momentum=0.9,
              n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
              random_state=None, shuffle=True, solver='adam', tol=0.0001,
              validation_fraction=0.1, verbose=False, warm_start=False), 'kernel': 'Linear Regression'}",1,1,241,5.512464224978224,0.0,5.512464224978224,5.512464224978224,2.8343534730960354,50.964370152225314,100.0,67.51840861633146,1.519838248205471e-14,100.0,3.0396764964109414e-14
