time,Unnamed: 0,lid,t_user_id,latitude,longitude,altitude,transportation_mode,day,td,distance,speed,acc,bearing,jerk,brate,brrate
2008-05-19 19:25:54,2316685,3328,73,39.9755183,116.33060159999998,321.5,walk,2008-05-19,132.0,184.84376607672783,1.4003315611873322,0.005985557543005207,21.93147852224388,0.0008786682843250282,-0.12385591555735988,0.05446076454349582
2008-05-19 19:25:59,2316686,3328,73,39.9754633,116.3306966,321.5,walk,2008-05-19,65.0,145.31352433267975,2.235592682041227,-0.010510854221663611,41.066643517393345,0.00013002405646735145,2.3594464895617473,-0.18799473826879395
2008-05-19 19:26:58,2316689,3328,73,39.976205,116.3317349,321.5,walk,2008-05-19,28.0,42.42895797587856,1.5153199277099485,-0.034676580881251966,16.946858376529462,0.003847870142660806,8.376746786857163,-0.4495839992302684
2008-05-19 19:27:00,2316690,3328,73,39.9762716,116.331775,321.5,walk,2008-05-19,60.0,128.57477954447927,2.1429129924079877,0.0015446614938873227,225.63452003638258,-0.0002009252619258489,-3.076131275316487,0.09059296274797056
2008-05-19 19:27:04,2316692,3328,73,39.9764483,116.3318166,321.5,walk,2008-05-19,18.0,27.94296883739566,1.5523871576330923,-0.0020592905512857675,194.43066533890692,-0.0018120716849981222,-9.860211497909859,1.0131643491537234
2008-05-19 19:27:08,2316694,3328,73,39.9766549,116.3318749,321.5,walk,2008-05-19,12.0,43.475051978199055,3.6229209981832544,-0.12333400048127223,191.2947587898481,0.01040655516459663,2.861646770544541,-0.49481483715508573
2008-05-19 19:27:24,2316702,3328,73,39.9765699,116.33188,321.5,walk,2008-05-19,30.0,16.3312698910468,0.5443756630348934,0.07306378311325061,251.49576840853,-0.013836664255576735,-4.211605191590354,-0.38106154636706896
2008-05-19 19:27:30,2316705,3328,73,39.97641,116.33190829999998,321.5,walk,2008-05-19,10.0,0.0,0.0,-0.27362891564324116,0.0,0.006840722891081031,-12.514761266081939,0.3128690316520485
2008-05-19 19:27:42,2316711,3328,73,39.9765233,116.3316983,321.5,walk,2008-05-19,8.0,21.890313251459293,2.7362891564324117,-0.34203614455405146,125.14761266081939,0.008550903613851288,-15.643451582602424,0.39108628956506064
2008-05-19 19:28:02,2316720,3328,73,39.97693,116.3314049,321.5,walk,2008-05-19,26.0,50.40867678872865,1.938795261104948,0.06477406681070409,127.37317624909554,-0.007234925665076012,2.45852240541356,0.015504783274268501
2008-05-19 19:28:04,2316721,3328,73,39.9770083,116.3314066,321.5,walk,2008-05-19,58.0,75.21536463058423,1.296816631561797,0.08053192234088341,18.841725753867536,-0.006350147511084305,3.0718112036545793,-0.13871792631514987
