time,Unnamed: 0,lid,t_user_id,latitude,longitude,altitude,transportation_mode,day,td,distance,speed,acc,bearing,jerk,brate,brrate
2008-04-30 16:48:43,858428,1084,53,39.9661166666667,116.351733333333,187.00787401574797,walk,2008-04-30,270.0,254.1212600731047,0.9411898521226101,-0.0034858883411948522,121.1928978441768,0.0,-0.4488625846080622,0.0
2008-04-30 16:53:13,858433,1084,53,39.9649333333333,116.354283333333,187.00787401574797,walk,2008-04-30,270.0,0.0,0.0,-0.0034858883411948522,0.0,0.0,-0.4488625846080622,0.0
2008-04-30 16:54:12,858434,1084,53,39.964333333333286,116.3543,223.097112860892,walk,2008-04-30,106.0,295.32807247366696,2.7861138912610093,-0.017404943765456597,312.1944600781827,0.0001313118436251108,-1.8019015305094899,0.012764518357560638
2008-05-01 07:08:03,858440,1085,53,39.81815,119.48115,187.00787401574797,walk,2008-05-01,28.0,44.27745286389746,1.581337602282052,-0.05221978916111477,213.13941280392746,0.00212936092629669,2.5821173213970914,-0.10708562168993971
2008-05-01 07:08:31,858441,1085,53,39.8178166666667,119.480866666667,150.918635170604,walk,2008-05-01,409.0,48.74605386027294,0.11918350577083847,0.007402316775192548,285.438697803046,-0.00044448302735368124,-0.4162800859212204,0.02449637129188834
2008-05-01 07:15:20,858442,1085,53,39.817933333333286,119.48031666666701,150.918635170604,walk,2008-05-01,18.0,56.64115920284263,3.1467310668245907,-0.1743912414124631,115.18014266126687,0.00968906808871443,9.60273577246111,-0.5372349260943758
2008-05-01 07:15:38,858443,1085,53,39.81771666666671,119.480916666667,144.356955380577,walk,2008-05-01,3895.0,29.94756985399298,0.007688721400254938,1.1984184396651437e-05,288.0293865655668,-2.3664101789277518e-08,-0.06749289723765671,7.806556511917672e-06
2008-05-01 07:20:00,858445,1085,53,39.8178,119.480583333333,29.527559055118108,walk,2008-05-01,678.0,36.86090710589393,0.05436711962521228,-8.018749207258449e-05,25.144551824893938,-7.084045387308271e-07,-0.037086359623737374,-0.00032763395890568703
2008-05-01 07:31:18,858446,1085,53,39.8181,119.48076666666701,29.527559055118108,walk,2008-05-01,97.0,0.0,0.0,-0.0005604857693320853,0.0,-4.951528631541246e-06,-0.2592221837617932,-0.002290060042660369
2008-05-01 08:21:47,858450,1085,53,39.8183,119.48121666666701,3.2808398950131203,walk,2008-05-01,1435.0,17.6292824328226,0.012285214238900766,0.0010934162982879103,198.84832681624445,-3.7152059553590716e-05,0.00995894493915192,0.0017924448616431633
2008-05-01 08:26:39,858451,1085,53,39.818433333333296,119.480716666667,0.0,walk,2008-05-01,767.0,45.21646231506815,0.05895236286188807,-6.084374005604603e-05,109.14616766369346,1.5049022664197605e-06,0.11695196760436896,-0.00013949546631710175
2008-05-01 10:58:51,858460,1086,53,39.8150666666667,119.4768,0.0,walk,2008-05-01,3106.0,27.84301922332295,0.008964268906414344,9.294107772258624e-05,2.931412741431018,2.342706059655433e-06,0.11382880300387795,-0.0004037182315649911
2008-05-01 11:22:53,858461,1086,53,39.8146666666667,119.476816666667,29.527559055118108,walk,2008-05-01,781.0,436.5163376618531,0.5589197665324623,-0.00040885193989304854,37.82338455491589,1.4643692816822755e-06,0.03158380480772321,0.0008415990882957697
2008-05-01 11:25:04,858462,1086,53,39.8153166666667,119.476816666667,22.965879265091896,walk,2008-05-01,156.0,46.43172398479168,0.29763925631276716,0.00736938609901236,356.4836748714759,-0.00011668491098696425,-1.1401200242369844,-0.0036985400678672385
2008-05-01 11:27:40,858463,1086,53,39.8157333333333,119.476783333333,26.246719160105,walk,2008-05-01,82.0,118.67560599621302,1.4472634877586954,-0.010833460014954062,178.62495109050633,0.00012712936676903674,-1.7170922748242736,0.021325318044292645
