,lat,lon,tsid,label,time
0,-28.936088812965934,-4.117783104120561,600002,STOP,2004-08-02 01:07:45
1,-28.932305041813617,-4.128628346831418,600002,STOP,2004-08-02 01:15:30
2,-28.928074067184603,-4.13926068819718,600002,STOP,2004-08-02 01:23:15
3,-28.920766953619214,-4.157003375157233,600002,STOP,2004-08-02 01:38:15
4,-28.917433093793072,-4.163946980086594,600002,STOP,2004-08-02 01:45:30
5,-28.914238822045963,-4.170979364422157,600002,STOP,2004-08-02 01:52:45
6,-28.90307380874721,-4.193872203994111,600002,STOP,2004-08-02 02:15:00
7,-28.895286208939908,-4.209837950890432,600002,STOP,2004-08-02 02:30:00
8,-28.88764038231294,-4.225900108834283,600002,STOP,2004-08-02 02:45:00
9,-28.880571936712528,-4.2497370759175315,600002,STOP,2004-08-02 03:04:45
10,-28.881000177596757,-4.25748842000247,600002,STOP,2004-08-02 03:09:30
11,-28.88143419916665,-4.265242991814451,600002,STOP,2004-08-02 03:14:15
12,-28.87587384741855,-4.284327078990204,600002,STOP,2004-08-02 03:29:15
13,-28.869607730857084,-4.295557369880891,600002,STOP,2004-08-02 03:39:30
14,-28.86335564370989,-4.306803817680723,600002,STOP,2004-08-02 03:49:45
15,-28.84526612439831,-4.335024804667498,600002,STOP,2004-08-02 04:14:30
16,-28.83386937226948,-4.352350687832146,600002,STOP,2004-08-02 04:29:00
17,-28.822487958763134,-4.3697001199395995,600002,STOP,2004-08-02 04:43:30
18,-28.806111902286503,-4.395575210182264,600002,STOP,2004-08-02 05:13:30
19,-28.801112325672833,-4.404069178223679,600002,STOP,2004-08-02 05:29:00
20,-28.796121287413964,-4.412574524840121,600002,STOP,2004-08-02 05:44:30
21,-28.821700419753576,-4.425232640013067,600002,STOP,2004-08-02 06:15:00
22,-28.852447172102487,-4.429092146600697,600002,STOP,2004-08-02 06:30:00
23,-28.88317798750595,-4.433243890931492,600002,STOP,2004-08-02 06:45:00
24,-28.944705112553187,-4.442391999301125,600002,STOP,2004-08-02 07:15:00
25,-28.975474892970002,-4.44735057312816,600002,STOP,2004-08-02 07:30:00
26,-29.006236545379284,-4.452482540557296,600002,STOP,2004-08-02 07:45:00
27,-29.047245491064853,-4.459971995035204,600002,STOP,2004-08-02 08:05:00
28,-29.057506505985618,-4.461856115527889,600002,STOP,2004-08-02 08:10:00
29,-29.067721156075525,-4.464072082095186,600002,STOP,2004-08-02 08:15:00
30,-29.090958420318213,-4.460165240851117,600002,STOP,2004-08-02 08:27:15
31,-29.103932689457164,-4.454364014583465,600002,STOP,2004-08-02 08:34:30
32,-29.11693125909093,-4.448615472950475,600002,STOP,2004-08-02 08:41:45
33,-29.13424953039991,-4.437507974261012,600002,STOP,2004-08-02 08:51:45
34,-29.13850833141158,-4.432022435266875,600002,STOP,2004-08-02 08:54:30
35,-29.142788876314636,-4.4265548179005085,600002,STOP,2004-08-02 08:57:15
36,-29.168852943458482,-4.394641514922491,600002,STOP,2004-08-02 09:15:00
