,lat,lon,tsid,label,time
0,-29.555343111016537,-3.111433954091795,700006,STOP,2004-08-06 00:16:30
1,-29.55097747063754,-3.129966281542815,700006,STOP,2004-08-06 00:31:00
2,-29.546861307548554,-3.148581808062182,700006,STOP,2004-08-06 00:45:30
3,-29.534720977737,-3.1767089894261025,700006,STOP,2004-08-06 01:09:15
4,-29.52760462701201,-3.1865797213381235,700006,STOP,2004-08-06 01:18:30
5,-29.520214553167058,-3.196188000403449,700006,STOP,2004-08-06 01:27:45
6,-29.509006554345376,-3.2114991100940675,700006,STOP,2004-08-06 01:42:45
7,-29.504935631185926,-3.2169250071027697,700006,STOP,2004-08-06 01:48:30
8,-29.500923837011285,-3.2224125845256917,700006,STOP,2004-08-06 01:54:15
9,-29.489163299334493,-3.2500785972863677,700006,STOP,2004-08-06 02:15:00
10,-29.48222784319857,-3.2725565116878284,700006,STOP,2004-08-06 02:30:00
11,-29.474647804897867,-3.2947735660396438,700006,STOP,2004-08-06 02:45:00
12,-29.458991499949054,-3.3359791502098948,700006,STOP,2004-08-06 03:15:00
13,-29.450782247077463,-3.354849473705383,700006,STOP,2004-08-06 03:30:00
14,-29.44267052130124,-3.373783433455882,700006,STOP,2004-08-06 03:45:00
15,-29.433489543367862,-3.396991055904602,700006,STOP,2004-08-06 04:03:00
16,-29.431954275660523,-3.400970835054567,700006,STOP,2004-08-06 04:06:00
17,-29.430455113744593,-3.404970605216199,700006,STOP,2004-08-06 04:09:00
18,-29.426518006532657,-3.4135081939990477,700006,STOP,2004-08-06 04:15:30
19,-29.423950890012517,-3.4179547168221567,700006,STOP,2004-08-06 04:19:00
20,-29.421442935343414,-3.4224483357003055,700006,STOP,2004-08-06 04:22:30
21,-29.41719171971722,-3.436477826921234,700006,STOP,2004-08-06 04:34:30
22,-29.415379929183253,-3.4459572730365893,700006,STOP,2004-08-06 04:43:00
23,-29.413646441711652,-3.455459828236869,700006,STOP,2004-08-06 04:51:30
24,-29.410195954327104,-3.48422821537387,700006,STOP,2004-08-06 05:15:00
25,-29.40836972199795,-3.5034585593053014,700006,STOP,2004-08-06 05:30:00
26,-29.406707901113126,-3.522716037222279,700006,STOP,2004-08-06 05:45:00
27,-29.403797572204237,-3.5472601612759065,700006,STOP,2004-08-06 06:03:30
28,-29.40253530028939,-3.5525032774150733,700006,STOP,2004-08-06 06:07:00
29,-29.401224237591137,-3.5577329387633028,700006,STOP,2004-08-06 06:10:30
30,-29.395646295128422,-3.5729317355567707,700006,STOP,2004-08-06 06:22:15
31,-29.3914565516619,-3.5829588039030833,700006,STOP,2004-08-06 06:30:30
32,-29.387315779656625,-3.5930176915031735,700006,STOP,2004-08-06 06:38:45
33,-29.381277345162214,-3.6080079399292146,700006,STOP,2004-08-06 06:50:15
34,-29.379509169394844,-3.612996421457773,700006,STOP,2004-08-06 06:53:30
35,-29.377804788052494,-3.6180163849762343,700006,STOP,2004-08-06 06:56:45
36,-29.368343419767104,-3.639390251686086,700006,STOP,2004-08-06 07:12:15
37,-29.36078099252208,-3.6558422386957554,700006,STOP,2004-08-06 07:24:30
38,-29.35374743681656,-3.6726072693905434,700006,STOP,2004-08-06 07:36:45
39,-29.34368908311588,-3.6924430497393796,700006,STOP,2004-08-06 07:51:45
40,-29.341451099436796,-3.6959503060761834,700006,STOP,2004-08-06 07:54:30
41,-29.339230763577156,-3.6994747787243707,700006,STOP,2004-08-06 07:57:15
42,-29.331454979020428,-3.707161459290042,700006,STOP,2004-08-06 08:06:30
43,-29.326003267108934,-3.7114854634114542,700006,STOP,2004-08-06 08:13:00
44,-29.320497543410625,-3.7157248678524457,700006,STOP,2004-08-06 08:19:30
45,-29.317742562703764,-3.71250401589757,700006,STOP,2004-08-06 08:34:30
46,-29.32048222675502,-3.7050040072574593,700006,STOP,2004-08-06 08:43:00
47,-29.323214983773017,-3.6974968403231867,700006,STOP,2004-08-06 08:51:30
48,-29.33039662872651,-3.6689911941417583,700006,STOP,2004-08-06 09:09:15
49,-29.334921891822603,-3.648011248429495,700006,STOP,2004-08-06 09:18:30
50,-29.339486868412145,-3.6270322391281766,700006,STOP,2004-08-06 09:27:45
51,-29.346965957157273,-3.592502611534268,700006,STOP,2004-08-06 09:42:45
52,-29.34994694772724,-3.5790052216107733,700006,STOP,2004-08-06 09:48:30
53,-29.352989415311967,-3.5655195382671674,700006,STOP,2004-08-06 09:54:15
54,-29.362806950645687,-3.5222969452339528,700006,STOP,2004-08-06 10:13:15
55,-29.36938551604988,-3.4925152964389583,700006,STOP,2004-08-06 10:26:30
56,-29.3761442500345,-3.4627711664502345,700006,STOP,2004-08-06 10:39:45
57,-29.387096774053134,-3.4165471231817635,700006,STOP,2004-08-06 11:00:00
58,-29.391098866798515,-3.4000579816902876,700006,STOP,2004-08-06 11:07:00
59,-29.395000837053548,-3.38352912666212,700006,STOP,2004-08-06 11:14:00
60,-29.403712185290484,-3.3440116988819786,700006,STOP,2004-08-06 11:30:45
61,-29.40850689455798,-3.3210380482096027,700006,STOP,2004-08-06 11:40:30
62,-29.413356425392802,-3.298068245789904,700006,STOP,2004-08-06 11:50:15
63,-29.42376167248902,-3.251027457347932,700006,STOP,2004-08-06 12:10:15
64,-29.429477820025497,-3.2270319614753977,700006,STOP,2004-08-06 12:20:30
65,-29.43526301412446,-3.203046063119904,700006,STOP,2004-08-06 12:30:45
66,-29.44374079252226,-3.1670083314346673,700006,STOP,2004-08-06 12:45:45
67,-29.446500405264104,-3.1550184927917226,700006,STOP,2004-08-06 12:50:30
68,-29.44930103319715,-3.143035554144069,700006,STOP,2004-08-06 12:55:15
69,-29.46437477344365,-3.095983253699855,700006,STOP,2004-08-06 13:15:00
70,-29.476909798494837,-3.061025676837499,700006,STOP,2004-08-06 13:30:00
71,-29.489573721902055,-3.0261071936326123,700006,STOP,2004-08-06 13:45:00
