,lat,lon,tsid,label,time
0,-33.057460066714015,0.44699954190726543,1000012,STOP,2004-08-18 00:07:00
1,-33.05801863024603,0.45298885255088017,1000012,STOP,2004-08-18 00:14:00
2,-33.05851038455429,0.45898930415746425,1000012,STOP,2004-08-18 00:21:00
3,-33.06151319670248,0.4704853054603831,1000012,STOP,2004-08-18 00:36:00
4,-33.06401659734322,0.47597910120005116,1000012,STOP,2004-08-18 00:44:00
5,-33.0664858566138,0.4814979415818712,1000012,STOP,2004-08-18 00:52:00
6,-33.04976277879831,0.495237186996938,1000012,STOP,2004-08-18 01:15:00
7,-33.030526416102866,0.5034947217647504,1000012,STOP,2004-08-18 01:30:00
8,-33.011284402746504,0.5117606368872941,1000012,STOP,2004-08-18 01:45:00
9,-32.97904117395299,0.50422242830266,1000012,STOP,2004-08-18 02:15:00
10,-32.9657869173379,0.48879172281315747,1000012,STOP,2004-08-18 02:30:00
11,-32.953090027514946,0.4726975238959758,1000012,STOP,2004-08-18 02:45:00
12,-32.94083229201858,0.44501775334859045,1000012,STOP,2004-08-18 03:09:15
13,-32.94156667521403,0.4330230144519238,1000012,STOP,2004-08-18 03:18:30
14,-32.94241580707203,0.421033850123147,1000012,STOP,2004-08-18 03:27:45
15,-32.93975959082525,0.4077255889568996,1000012,STOP,2004-08-18 03:42:45
16,-32.936503118804396,0.4065070634408514,1000012,STOP,2004-08-18 03:48:30
17,-32.93323210772666,0.4053390345903991,1000012,STOP,2004-08-18 03:54:15
18,-32.912132518379714,0.3869450668463909,1000012,STOP,2004-08-18 04:15:00
19,-32.89366081853613,0.37082106533434417,1000012,STOP,2004-08-18 04:30:00
20,-32.875372891780536,0.3543779013061274,1000012,STOP,2004-08-18 04:45:00
21,-32.85527350790928,0.3347358220284869,1000012,STOP,2004-08-18 05:03:45
22,-32.85352198670255,0.3314894236432032,1000012,STOP,2004-08-18 05:07:30
23,-32.85175653224851,0.3282518966949146,1000012,STOP,2004-08-18 05:11:15
24,-32.845712897560894,0.3198007379809494,1000012,STOP,2004-08-18 05:18:30
25,-32.841489121660615,0.31452610792127966,1000012,STOP,2004-08-18 05:22:00
26,-32.837302970784044,0.3092051272117513,1000012,STOP,2004-08-18 05:25:30
27,-32.83105179419626,0.29598864270324204,1000012,STOP,2004-08-18 05:36:45
28,-32.82903917182819,0.28799770980355993,1000012,STOP,2004-08-18 05:44:30
29,-32.827091909130736,0.27998046385639164,1000012,STOP,2004-08-18 05:52:15
30,-32.82987166782653,0.2529719492077739,1000012,STOP,2004-08-18 06:15:00
31,-32.83509868264671,0.23407100166653405,1000012,STOP,2004-08-18 06:30:00
32,-32.840134593711156,0.215085508511196,1000012,STOP,2004-08-18 06:45:00
33,-32.84350239258733,0.19750048317478702,1000012,STOP,2004-08-18 07:13:45
34,-32.842002328070144,0.19899844090475444,1000012,STOP,2004-08-18 07:27:30
35,-32.840501594407606,0.20049689703023804,1000012,STOP,2004-08-18 07:41:15
36,-32.82409334235221,0.19419531693131176,1000012,STOP,2004-08-18 08:06:45
37,-32.80941834742164,0.18578117365772068,1000012,STOP,2004-08-18 08:18:30
38,-32.79471821534993,0.17740607338793038,1000012,STOP,2004-08-18 08:30:15
39,-32.77575412207833,0.17025225596610252,1000012,STOP,2004-08-18 08:46:30
40,-32.771506677380614,0.17150280050331004,1000012,STOP,2004-08-18 08:51:00
41,-32.76725665304192,0.17274969868645634,1000012,STOP,2004-08-18 08:55:30
42,-32.765516352571304,0.21021660772239656,1000012,STOP,2004-08-18 09:15:00
43,-32.768062220188014,0.246441403189845,1000012,STOP,2004-08-18 09:30:00
44,-32.77049495650384,0.2826933602557332,1000012,STOP,2004-08-18 09:45:00
45,-32.77499771204861,0.33323787224259893,1000012,STOP,2004-08-18 10:06:30
46,-32.7769744760033,0.3474842284870322,1000012,STOP,2004-08-18 10:13:00
47,-32.77899138584898,0.361728992483341,1000012,STOP,2004-08-18 10:19:30
48,-32.783900344559946,0.39625215994934604,1000012,STOP,2004-08-18 10:34:30
49,-32.78690334008252,0.4164895825691969,1000012,STOP,2004-08-18 10:43:00
50,-32.78986403908515,0.4367452772694809,1000012,STOP,2004-08-18 10:51:30
51,-32.79450504083813,0.46674035540906805,1000012,STOP,2004-08-18 11:04:15
52,-32.795962095157364,0.47649395674336315,1000012,STOP,2004-08-18 11:08:30
53,-32.79751632443889,0.4862306594111399,1000012,STOP,2004-08-18 11:12:45
54,-32.803056886663526,0.5207137282333562,1000012,STOP,2004-08-18 11:27:45
55,-32.80706051383745,0.5454480312732168,1000012,STOP,2004-08-18 11:38:30
56,-32.811062505389366,0.5701945767014014,1000012,STOP,2004-08-18 11:49:15
57,-32.818468054056645,0.6209822755880136,1000012,STOP,2004-08-18 12:14:00
58,-32.822068585678956,0.646947454042251,1000012,STOP,2004-08-18 12:28:00
59,-32.82549956099333,0.6729574259837686,1000012,STOP,2004-08-18 12:42:00
60,-32.83033971467463,0.7347151878728685,1000012,STOP,2004-08-18 13:12:00
61,-32.83181481466563,0.7704331754635401,1000012,STOP,2004-08-18 13:28:00
62,-32.83292018903737,0.8061855079622949,1000012,STOP,2004-08-18 13:44:00
63,-32.83490390559485,0.8777236404072513,1000012,STOP,2004-08-18 14:15:00
64,-32.8357661123806,0.9134588821048946,1000012,STOP,2004-08-18 14:30:00
65,-32.83686702933561,0.9491998575119837,1000012,STOP,2004-08-18 14:45:00
66,-32.83518089923251,1.0052208367667068,1000012,STOP,2004-08-18 15:15:00
67,-32.83248035835272,1.0254694727462184,1000012,STOP,2004-08-18 15:30:00
68,-32.82976792199748,1.0457236845498756,1000012,STOP,2004-08-18 15:45:00
69,-32.828496655904935,1.066267192761797,1000012,STOP,2004-08-18 16:08:00
70,-32.82999793697947,1.066498538120012,1000012,STOP,2004-08-18 16:16:00
71,-32.831497312701345,1.0667526951418569,1000012,STOP,2004-08-18 16:24:00
72,-32.835245353409604,1.0687535952755696,1000012,STOP,2004-08-18 16:39:00
73,-32.837503935710735,1.0704846171479643,1000012,STOP,2004-08-18 16:46:00
74,-32.839749741457034,1.0722415107860082,1000012,STOP,2004-08-18 16:53:00
75,-32.84675257107401,1.0777349515452104,1000012,STOP,2004-08-18 17:16:30
76,-32.851514321869566,1.081456892361454,1000012,STOP,2004-08-18 17:33:00
77,-32.85625926902382,1.0852143689676985,1000012,STOP,2004-08-18 17:49:30
78,-32.86449594551567,1.0915001460642375,1000012,STOP,2004-08-18 18:19:30
79,-32.86798911999374,1.0940084464445927,1000012,STOP,2004-08-18 18:33:00
80,-32.87149271836448,1.096500044593279,1000012,STOP,2004-08-18 18:46:30
81,-32.87825444520945,1.099965828423569,1000012,STOP,2004-08-18 19:12:30
82,-32.8814985207375,1.1009842185005139,1000012,STOP,2004-08-18 19:25:00
83,-32.884751093498714,1.1019704637227792,1000012,STOP,2004-08-18 19:37:30
84,-32.88135288455161,1.0774806499211111,1000012,STOP,2004-08-18 20:07:30
85,-32.87431631614002,1.0521043819013278,1000012,STOP,2004-08-18 20:25:00
86,-32.86764699990269,1.0265778734599602,1000012,STOP,2004-08-18 20:42:30
87,-32.861953811965414,0.991750958260669,1000012,STOP,2004-08-18 21:06:00
88,-32.863075737759935,0.982526016904758,1000012,STOP,2004-08-18 21:12:00
89,-32.86400621664175,0.973266414598579,1000012,STOP,2004-08-18 21:18:00
90,-32.864760607646225,0.9572549305230259,1000012,STOP,2004-08-18 21:27:45
91,-32.864462435515144,0.9505113657985342,1000012,STOP,2004-08-18 21:31:30
92,-32.86412755645352,0.9437674246695019,1000012,STOP,2004-08-18 21:35:15
93,-32.86603535606492,0.929270334460913,1000012,STOP,2004-08-18 21:44:15
94,-32.86803329107958,0.9215243332718936,1000012,STOP,2004-08-18 21:49:30
95,-32.869998445081286,0.9137627511296936,1000012,STOP,2004-08-18 21:54:45
96,-32.868977035240384,0.8898317160234476,1000012,STOP,2004-08-18 22:15:00
97,-32.86616619584458,0.8736053197735464,1000012,STOP,2004-08-18 22:30:00
98,-32.863532215407574,0.8573301556274299,1000012,STOP,2004-08-18 22:45:00
99,-32.86453715935368,0.8350387300540953,1000012,STOP,2004-08-18 23:04:30
100,-32.86793506496348,0.8289610808410182,1000012,STOP,2004-08-18 23:09:00
101,-32.87152762625229,0.8230394088201861,1000012,STOP,2004-08-18 23:13:30
102,-32.87908342269158,0.8007055898982388,1000012,STOP,2004-08-18 23:29:45
103,-32.88350388928165,0.7845306177510623,1000012,STOP,2004-08-18 23:41:30
104,-32.88778946907998,0.768294610789714,1000012,STOP,2004-08-18 23:53:15
105,-32.89499235913278,0.7390097801098364,1000012,STOP,2004-08-19 00:18:45
106,-32.89795933140221,0.7260069982712242,1000012,STOP,2004-08-19 00:32:30
107,-32.90092776839353,0.7129984448628149,1000012,STOP,2004-08-19 00:46:15
108,-32.905139647313035,0.6820048864718431,1000012,STOP,2004-08-19 01:11:00
109,-32.906472203343654,0.6640233878713807,1000012,STOP,2004-08-19 01:22:00
110,-32.907838203229616,0.6460373448928229,1000012,STOP,2004-08-19 01:33:00
111,-32.908692080157095,0.6215088045385401,1000012,STOP,2004-08-19 01:48:00
112,-32.90846657542011,0.6150110642912296,1000012,STOP,2004-08-19 01:52:00
113,-32.9081955827973,0.6085129689312424,1000012,STOP,2004-08-19 01:56:00
114,-32.90688462822654,0.5770267971713156,1000012,STOP,2004-08-19 02:15:00
115,-32.90568977851589,0.5520523700058927,1000012,STOP,2004-08-19 02:30:00
116,-32.9049000275656,0.5270452955587094,1000012,STOP,2004-08-19 02:45:00
117,-32.89893615275874,0.4920556451797045,1000012,STOP,2004-08-19 03:07:00
118,-32.89381627256729,0.48214902595932807,1000012,STOP,2004-08-19 03:14:00
119,-32.88883207789388,0.4721398720850783,1000012,STOP,2004-08-19 03:21:00
120,-32.88693626998045,0.4534771997574343,1000012,STOP,2004-08-19 03:36:00
121,-32.88992541090614,0.4449774579635668,1000012,STOP,2004-08-19 03:44:00
122,-32.89298813278115,0.43651042893515696,1000012,STOP,2004-08-19 03:52:00
123,-32.89597097441755,0.40676735389456914,1000012,STOP,2004-08-19 04:15:00
124,-32.89612000174948,0.3855296590247045,1000012,STOP,2004-08-19 04:30:00
125,-32.89604025721777,0.36428245702476336,1000012,STOP,2004-08-19 04:45:00
126,-32.89692860450029,0.33424630098428215,1000012,STOP,2004-08-19 05:04:00
127,-32.89795815542996,0.3255061027798863,1000012,STOP,2004-08-19 05:08:00
128,-32.898980320007944,0.31676070373452136,1000012,STOP,2004-08-19 05:12:00
129,-32.90006616105751,0.30000691085598236,1000012,STOP,2004-08-19 05:23:15
130,-32.89995253538577,0.29201239931368533,1000012,STOP,2004-08-19 05:30:30
131,-32.90004526810246,0.2840135460130804,1000012,STOP,2004-08-19 05:37:45
132,-32.89525439877194,0.27874934107121785,1000012,STOP,2004-08-19 05:48:45
133,-32.89051009066342,0.2815055721926444,1000012,STOP,2004-08-19 05:52:30
134,-32.885759392057786,0.28425183826144645,1000012,STOP,2004-08-19 05:56:15
135,-32.85202514099658,0.2975041531858147,1000012,STOP,2004-08-19 06:15:00
136,-32.82303967915206,0.30799648268656565,1000012,STOP,2004-08-19 06:30:00
